RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
9232,10174588,Mitchell,855,Australia,Male,69,14,228228.84,2,0,1,217483.36,0
9233,47328050,Gonzalez,452,UK,Male,43,10,198537.73,4,0,1,134193.61,1
9234,93327728,White,590,Australia,Female,49,5,134003.14,3,0,0,215585.29,0
9235,67968453,Ward,441,Australia,Male,78,3,57399.18,1,1,0,233457.06,0
9236,72306110,Cook,611,USA,Male,73,10,7548.01,1,0,0,163894.18,0
9237,45084764,Bennett,331,UK,Female,45,8,195556.17,5,1,1,81466.93,1
9238,22707658,King,325,Canada,Male,47,8,143311.46,1,1,0,120377.94,1
9239,81847887,Gomez,554,Italy,Female,57,2,289657.43,4,0,0,163396.11,0
9240,24330983,Williams,355,Canada,Female,34,5,29495.06,4,0,1,167950.16,0
9241,27810506,Hughes,592,Brazil,Male,74,5,21786.96,3,1,0,30751.82,0
9242,48179967,Cox,529,USA,Female,73,9,54383.54,4,0,1,97382.31,0
9243,50401561,Edwards,352,Australia,Female,35,9,113050.16,4,0,0,140113.28,1
9244,41789623,Bailey,400,Italy,Male,42,0,52552.4,3,0,0,94054.9,1
9245,21835157,Diaz,766,Brazil,Male,21,14,139153.83,5,1,0,150849.33,0
9246,97044626,Richardson,566,Brazil,Male,43,8,101912.38,4,1,1,56365.21,0
9247,18870046,Adams,301,UK,Female,48,3,299847.89,4,0,0,23127.63,1
9248,75336857,Lee,321,Italy,Male,79,5,290010.95,2,1,1,95210.64,1
9249,75166761,Martinez,877,Brazil,Female,29,9,109444.77,5,0,1,148533.95,1
9250,14768424,Cruz,511,USA,Male,71,11,237629.84,3,0,1,17585.59,0
9251,66401891,Harris,535,Australia,Male,65,7,72494.3,2,0,0,158734.93,0
9252,86618252,Parker,828,USA,Male,79,0,17323.99,2,0,1,98313.2,1
9253,20531544,Nguyen,687,Brazil,Female,35,7,12146.41,5,1,1,248380.47,0
9254,76881679,Bennett,313,UK,Female,27,5,8753.13,4,0,0,198955.9,0
9255,97958171,Stewart,818,Canada,Female,53,15,220780.54,3,1,0,83396.04,0
9256,70024396,Campbell,521,Australia,Male,19,0,102666.8,5,0,0,243301.12,0
9257,23196706,Turner,702,Australia,Male,77,11,247150.47,2,1,1,80412.97,0
9258,97679948,Rivera,812,USA,Male,42,11,262150.18,1,0,0,40442.85,1
9259,70508958,Ortiz,586,USA,Male,64,8,91651.59,3,1,1,21313.59,0
9260,79167585,Brown,683,USA,Male,26,12,86743.08,1,1,1,199120.8,0
9261,62292039,Sanders,546,Brazil,Male,64,8,92378.42,4,0,1,89987.81,1
9262,25733562,Rogers,390,Australia,Male,49,9,142634.61,5,0,0,246319.07,0
9263,50946799,Castillo,611,USA,Female,22,13,4783.43,4,1,0,160279.2,0
9264,32933441,Nelson,736,Italy,Male,68,7,3252.8,5,0,0,53608.89,0
9265,25486047,Morris,342,Brazil,Male,20,13,220642.8,2,1,0,93971.35,0
9266,82502197,Jimenez,373,Brazil,Female,34,6,242462.51,4,0,0,135399.88,1
9267,90591527,James,860,Italy,Male,30,0,61238.16,1,0,1,184603.05,0
9268,81620985,James,615,Italy,Male,73,10,178163.12,2,0,0,153982.54,1
9269,76948251,James,443,Brazil,Female,20,0,64802.34,5,0,0,76100.45,0
9270,84016872,Brown,628,Australia,Male,45,7,220264.02,2,0,0,126868.91,1
9271,52002112,Cook,508,USA,Female,21,12,126155.16,1,0,1,65874.4,1
9272,88972904,Morris,398,UK,Male,35,9,246826.44,3,1,0,97200.02,0
9273,64214985,Hughes,413,USA,Female,73,7,284561.85,5,1,1,82111.52,1
9274,49455158,Johnson,474,Australia,Male,52,0,166635.59,3,1,1,226160.03,0
9275,28941059,Rodriguez,570,Italy,Female,31,7,270200.26,2,1,0,200197.22,1
9276,55977981,Cruz,362,Australia,Male,33,7,10137.37,4,1,0,139926.28,0
9277,34463497,Hall,703,USA,Female,29,11,138807.38,5,0,1,55938.06,0
9278,30978606,Moore,524,Australia,Male,28,14,151048.7,2,0,0,154503.11,1
9279,93201573,Mitchell,460,UK,Male,19,9,124743.77,5,1,1,98322.81,0
9280,63809547,Adams,335,Australia,Male,50,15,94452.68,1,0,1,23757.37,1
9281,72144044,Green,680,Canada,Female,30,9,216888.64,2,1,0,176958.95,1
9282,70579490,Howard,617,Australia,Female,47,12,165804.67,4,0,1,75085.56,0
9283,52885569,Ruiz,755,USA,Male,43,15,24724.92,5,1,0,70028.54,1
9284,23346122,Hughes,568,Canada,Male,67,13,285213.75,4,1,1,170992.23,0
9285,55883048,Edwards,643,Italy,Female,35,11,266255.19,4,1,1,219784.09,0
9286,45640604,Jimenez,339,USA,Female,30,2,106040.5,1,0,1,81276.86,1
9287,46796654,Adams,713,Brazil,Female,21,0,73859.07,3,0,0,197725.22,0
9288,35281805,Wright,679,UK,Female,76,2,188541.6,2,1,1,223148.58,0
9289,72930864,Nguyen,521,Australia,Female,50,7,12992.28,3,1,1,64579.43,0
9290,86819486,Gutierrez,580,Australia,Female,32,13,148798.08,3,0,0,230596.57,1
9291,25703721,Green,524,USA,Male,34,7,201787.6,1,0,1,81531.38,0
9292,97142585,Foster,756,Australia,Male,23,15,122005.58,4,1,1,66182.14,0
9293,42468095,Roberts,453,Australia,Male,22,11,291687.46,4,0,0,99765.3,0
9294,76676125,Bennett,579,Italy,Female,50,14,215659.48,2,0,0,68630.68,0
9295,65143704,Bailey,652,Australia,Female,71,6,280220.03,1,1,1,149546.38,0
9296,57099838,Ward,338,Australia,Male,33,1,272367.36,5,0,0,126101.6,1
9297,61847186,Hall,872,Italy,Male,63,12,39509.15,4,1,1,172409.05,0
9298,74817863,Peterson,788,Brazil,Female,41,4,200588.76,2,1,1,185211.69,1
9299,38065499,Jackson,497,Australia,Male,78,9,179006.17,5,0,0,34223.69,0
9300,26635015,Taylor,575,Brazil,Male,22,7,16449.22,3,1,0,51103.54,0
9301,88897374,Cook,471,Italy,Female,20,12,95366.13,1,0,1,200574.46,0
9302,65181314,Castillo,807,UK,Male,52,2,160373.55,5,0,1,30567.22,0
9303,63731266,Kim,704,Australia,Male,78,5,164446.35,4,0,0,169817.09,0
9304,75586411,Parker,570,USA,Female,44,1,244223.29,2,0,1,170926.43,0
9305,63736277,Castillo,853,Canada,Female,29,7,176291.24,2,0,0,188221.77,1
9306,62524496,Green,430,UK,Female,67,8,139951.95,1,1,0,66383.94,0
9307,98750992,Adams,684,Australia,Female,58,0,225587.82,3,0,1,50497.03,0
9308,95530253,Garcia,696,USA,Male,42,3,171266.99,4,1,1,120740.58,1
9309,43239538,Morgan,865,Canada,Male,72,5,265126.98,3,1,0,25056.94,0
9310,19357832,Ross,595,Italy,Female,34,13,271639.74,1,1,1,212833.52,0
9311,71487805,Howard,682,Australia,Female,66,1,181316.34,1,1,0,190488.77,0
9312,52179476,Reed,811,Brazil,Female,37,5,169300.68,3,0,0,222903.79,0
9313,40883787,Flores,694,Brazil,Male,45,10,210384.03,5,1,0,31393.03,1
9314,49100068,Green,853,Italy,Male,67,6,217653.79,5,0,1,231405.97,0
9315,66112266,Rodriguez,559,UK,Male,78,5,218150.61,1,1,0,192809.07,1
9316,99138451,Davis,580,Brazil,Female,52,9,186211.95,5,1,1,41497.8,1
9317,55600430,Baker,655,Canada,Female,67,9,228844.08,5,0,0,39599.42,0
9318,29754093,Edwards,719,Brazil,Male,32,10,43234.68,2,0,1,226496.46,0
9319,80898378,Gutierrez,491,Canada,Male,50,7,246442.12,3,0,0,124545.13,0
9320,31734323,Gonzalez,727,Brazil,Female,20,4,93129.72,2,1,0,249729.67,0
9321,28750087,Jackson,647,Italy,Female,24,2,265706.32,2,0,1,164227.12,1
9322,79049347,Ross,728,Italy,Female,27,1,39547.87,1,0,1,176656.9,0
9323,29689114,Myers,691,Brazil,Female,58,1,1080.93,1,0,0,124950.59,1
9324,32004581,Carter,640,UK,Female,43,1,4701.79,1,1,1,117669.63,1
9325,34466478,Richardson,846,USA,Female,58,9,63047.97,2,1,0,203434.26,0
9326,83934575,Jimenez,701,Brazil,Female,57,11,34132.39,4,1,1,120453.74,0
9327,78370266,Brooks,346,Australia,Female,23,14,166173.84,2,0,1,132118.71,1
9328,39041075,Cox,724,USA,Male,50,4,134524.24,2,1,1,106863.29,0
9329,24553939,Robinson,816,Brazil,Male,33,9,181815.83,2,1,0,61127.62,1
9330,22229115,Rogers,627,Canada,Male,41,3,57797.12,5,0,0,214493.0,0
9331,88076554,Kim,386,Australia,Female,73,15,226151.7,5,0,0,66867.43,0
9332,45680460,Price,814,UK,Male,47,13,183140.68,1,0,1,85895.91,0
9333,41084035,Collins,464,USA,Male,77,1,66358.29,2,0,1,154307.42,0
9334,12326344,Evans,522,USA,Male,74,4,119677.49,2,1,0,91638.86,1
9335,55400140,Phillips,596,Australia,Female,27,6,215461.64,1,0,1,98043.63,0
9336,23886255,Watson,750,UK,Female,28,4,204111.2,3,0,0,15912.62,0
9337,66435455,Walker,642,Brazil,Female,61,10,168701.5,4,0,1,203239.05,0
9338,87846937,Anderson,640,UK,Male,39,7,293705.38,4,1,1,131190.3,0
9339,44631269,Martin,760,Brazil,Male,20,11,39546.78,3,1,1,61111.62,0
9340,59781286,Jones,691,USA,Female,55,5,146483.72,1,0,1,182363.91,1
9341,99603547,Miller,836,Brazil,Male,57,12,187210.44,3,0,0,169160.86,0
9342,21488057,Moore,850,USA,Male,40,8,298207.78,4,1,0,103448.16,1
9343,26125202,Parker,720,Italy,Female,62,9,162777.15,3,0,1,150864.32,0
9344,53480786,Howard,680,Australia,Female,73,4,132711.13,2,0,0,171672.57,0
9345,45183472,Myers,304,UK,Female,36,7,276687.56,5,0,0,29565.78,0
9346,37577420,Price,303,Canada,Female,57,15,151914.91,2,0,0,113139.14,0
9347,87737036,Hughes,615,Australia,Female,70,13,281768.28,4,0,0,138298.0,0
9348,30440505,Hall,377,Brazil,Female,72,5,225122.78,5,1,1,184979.77,0
9349,39354523,Ramirez,830,Italy,Female,30,6,50366.92,5,1,1,104695.85,0
9350,80025460,Roberts,654,Australia,Female,53,11,50239.7,3,1,1,55130.4,0
9351,43196609,Johnson,332,USA,Female,20,15,95392.13,2,1,0,36060.37,1
9352,40877053,Wood,438,Australia,Female,39,7,20299.8,3,0,0,205200.96,1
9353,37631757,Ortiz,571,Brazil,Female,42,3,162762.25,4,1,0,127607.22,1
9354,81975804,Kim,495,Australia,Female,37,3,257922.71,5,1,1,68886.29,1
9355,30239727,White,426,Australia,Male,45,10,120007.39,3,1,0,204136.08,0
9356,77492947,Mitchell,648,Brazil,Female,74,5,194494.99,5,0,1,205806.1,0
9357,52474638,Hall,343,Canada,Male,20,1,294444.69,2,1,0,168050.87,1
9358,26419167,Castillo,543,Italy,Male,39,8,58120.3,4,0,0,43226.88,1
9359,49162400,Edwards,308,Australia,Male,61,11,107419.74,2,0,1,86319.89,0
9360,67101200,Scott,378,Australia,Female,54,7,7496.94,3,1,1,222385.78,0
9361,41074455,Johnson,489,Canada,Female,74,1,69568.2,3,1,1,43558.08,0
9362,59405085,Moore,385,UK,Female,55,11,233825.85,1,0,0,179629.78,0
9363,52609292,Carter,784,Australia,Female,35,11,196977.07,2,1,0,75179.23,0
9364,42191226,Davis,570,Brazil,Male,37,15,235142.49,4,1,0,23037.88,1
9365,29828014,Edwards,812,Brazil,Male,63,13,127594.06,5,0,0,176928.3,0
9366,96422127,Anderson,319,Australia,Female,22,0,220690.06,1,1,1,77254.2,0
9367,50018575,Taylor,788,UK,Female,60,9,179867.13,4,1,0,189605.43,0
9368,21712961,Thompson,429,Brazil,Female,76,3,98525.49,2,0,0,101243.31,0
9369,31574879,Rogers,306,Australia,Female,26,13,123721.12,5,1,0,66554.95,1
9370,19084970,Cooper,609,Australia,Male,46,10,162399.14,4,1,0,228845.0,0
9371,49823623,Castillo,772,Australia,Female,34,3,286930.44,1,1,0,98482.2,0
9372,40479362,Clark,401,Italy,Male,29,13,279408.63,5,1,0,229904.0,0
9373,39627659,Torres,637,Brazil,Female,74,1,295943.23,2,0,1,240900.75,0
9374,63867091,Carter,618,USA,Female,43,4,4923.52,5,0,1,110513.83,0
9375,79041167,Murphy,812,Italy,Female,50,11,215153.95,2,1,0,183800.52,0
9376,79860685,King,324,UK,Female,50,2,268396.64,3,1,1,108190.36,0
9377,50869327,Moore,729,Italy,Female,53,2,221785.69,3,0,1,169264.53,0
9378,41759418,Murphy,442,Italy,Female,46,11,124920.24,2,1,1,196388.21,1
9379,59662128,Kelly,448,Canada,Male,39,9,217437.52,4,1,1,165036.4,0
9380,74981054,Baker,354,UK,Male,79,14,133239.99,1,1,0,83047.91,1
9381,10426941,Taylor,770,UK,Female,35,11,214258.69,3,1,1,87418.92,0
9382,89371242,Collins,662,UK,Male,34,2,234105.25,4,1,1,217500.07,0
9383,48404656,Gonzalez,508,Italy,Female,61,3,252957.69,5,1,0,147551.79,0
9384,10386354,Phillips,484,UK,Male,69,10,218407.32,3,0,0,226869.99,0
9385,38105973,Reyes,364,Brazil,Female,41,4,48005.65,4,1,1,113425.42,0
9386,10935709,Adams,848,Canada,Male,39,3,280883.35,1,0,1,76867.79,1
9387,79594042,Price,411,Australia,Female,61,8,64016.96,5,1,1,157929.28,0
9388,83487886,Murphy,562,Italy,Male,22,3,107270.61,3,0,0,224152.73,0
9389,82586494,Rogers,375,Australia,Male,18,10,128732.48,3,1,1,132818.51,0
9390,76914907,King,595,Australia,Female,36,6,213723.93,1,0,0,80287.3,1
9391,16288893,Patel,477,Italy,Female,47,9,210370.96,2,1,1,67059.3,1
9392,26328470,Gray,300,Brazil,Female,56,10,288517.34,3,1,1,120561.05,0
9393,89163104,Peterson,447,Italy,Female,32,4,56553.63,2,1,0,215768.05,0
9394,38688172,Murphy,428,UK,Female,63,9,135218.86,1,1,0,82133.06,0
9395,28123581,Allen,812,Canada,Male,75,8,61119.75,1,1,1,145125.52,0
9396,44690510,Lopez,801,Italy,Female,52,8,201768.79,4,0,1,55666.97,1
9397,18875206,Ramos,448,Australia,Female,22,12,63909.26,3,1,0,189619.2,0
9398,90041230,Jackson,568,Italy,Male,23,12,260367.95,5,0,0,122902.52,1
9399,59090547,Rodriguez,404,Canada,Male,42,12,294822.16,5,1,1,71068.75,0
9400,66394473,Kelly,765,USA,Male,28,15,95052.06,1,1,1,192415.57,0
9401,44087469,Taylor,580,Brazil,Female,68,7,221808.57,5,0,0,186089.94,0
9402,72552127,Roberts,706,Australia,Female,39,5,159840.22,5,1,1,22886.72,0
9403,85711405,Hill,657,USA,Male,76,12,107783.74,5,0,0,118792.1,0
9404,40461879,Green,502,USA,Male,51,11,57367.95,4,0,1,154361.24,0
9405,36167544,Martinez,580,Canada,Female,74,10,215762.43,4,1,0,75153.57,0
9406,75991925,Lopez,556,Brazil,Male,61,5,47622.92,1,0,1,28228.58,0
9407,58382891,Ward,393,Italy,Female,74,11,84191.25,5,0,1,81734.46,1
9408,58191644,Patel,623,USA,Male,72,14,275883.46,1,0,0,218775.43,1
9409,27204925,Anderson,661,UK,Male,31,1,152509.37,1,0,1,94742.48,1
9410,76249688,Ramirez,650,Italy,Female,76,6,256225.38,1,1,1,199871.89,0
9411,52198579,Brown,361,Brazil,Male,26,8,230263.21,4,1,0,180022.15,0
9412,42078935,Scott,486,Australia,Male,37,14,112871.68,4,1,0,240271.22,0
9413,42482616,Cook,879,Italy,Female,33,8,65407.34,3,0,0,219926.06,0
9414,78859730,Ross,841,Canada,Female,75,1,29973.23,5,0,1,236272.68,0
9415,38470337,Campbell,603,Canada,Male,34,8,288188.35,2,1,1,20474.31,0
9416,47331605,Watson,735,Australia,Female,34,6,97410.39,4,1,1,84864.03,0
9417,33010323,Hill,512,Australia,Female,51,4,201934.42,2,0,1,220096.57,0
9418,20190880,Nguyen,705,Australia,Female,59,4,219089.47,5,1,0,102587.44,0
9419,48401816,Baker,433,Canada,Male,79,5,59304.91,5,0,1,27394.57,0
9420,66703048,Gomez,518,Brazil,Male,28,12,208140.87,4,1,0,233225.08,1
9421,26431928,Long,720,Brazil,Male,52,7,2793.33,2,1,0,121219.29,0
9422,20339460,James,618,Italy,Male,79,1,125460.86,1,1,0,27175.13,1
9423,48789180,Sanchez,456,USA,Male,51,2,105122.12,1,1,0,81695.05,0
9424,18400728,Scott,487,USA,Male,53,9,279844.12,4,0,0,216107.03,0
9425,14817167,Morgan,775,UK,Male,25,6,295807.54,2,0,0,200571.23,0
9426,56682092,Long,461,Canada,Female,36,2,86381.28,4,1,1,249352.92,0
9427,50385139,Smith,428,Australia,Female,69,0,183001.01,1,0,1,118407.64,0
9428,99992508,Evans,603,Brazil,Male,67,5,223565.82,5,0,0,86093.02,1
9429,31523136,Garcia,388,Italy,Male,50,6,57330.48,4,0,1,46289.8,0
9430,37387010,Torres,461,Brazil,Female,79,15,205983.15,1,0,0,85044.3,0
9431,99674853,Johnson,335,Canada,Male,73,8,77310.16,5,1,1,61913.88,0
9432,24528821,Morgan,526,UK,Male,40,0,50657.67,4,0,0,171985.05,0
9433,84032849,Hughes,450,Brazil,Male,75,10,255202.84,4,1,0,195052.65,0
9434,56329192,Green,892,USA,Female,19,15,150743.75,1,1,1,203850.67,0
9435,87848913,Gomez,346,Italy,Female,25,8,89089.15,1,0,1,191759.84,1
9436,32878786,Campbell,530,USA,Female,46,9,121408.89,5,1,0,130230.0,1
9437,88422025,Gonzalez,838,Italy,Male,59,6,123951.25,3,1,1,107228.84,0
9438,18032304,Ramos,464,Australia,Female,68,7,231010.32,5,1,0,38535.86,1
9439,45821030,Morgan,886,Italy,Female,24,2,266027.43,4,1,1,150982.22,1
9440,85560256,Rogers,873,Australia,Male,66,4,142698.85,4,0,0,121415.05,0
9441,42424666,Collins,365,Canada,Male,77,15,96865.85,4,1,1,72164.98,0
9442,31904952,Ortiz,379,USA,Male,46,14,218179.4,1,0,0,203602.49,0
9443,83006026,Collins,439,Italy,Male,48,2,271593.38,4,0,1,182103.06,0
9444,90512624,Price,699,Italy,Female,47,6,34225.52,4,1,1,148517.65,0
9445,82019526,Martinez,429,UK,Female,52,1,239043.55,5,1,0,62121.26,0
9446,20848338,Gonzalez,745,USA,Male,42,5,167151.55,1,0,1,148955.34,0
9447,39603896,Johnson,328,Canada,Male,64,9,260281.53,5,0,1,62962.42,0
9448,62326775,Hughes,501,Australia,Male,21,1,154231.48,3,1,0,187086.84,1
9449,17776604,Anderson,536,Canada,Male,66,8,258772.74,5,0,1,55515.0,0
9450,20129678,Rivera,898,UK,Male,60,14,166345.2,5,1,1,188792.66,0
9451,19897442,Cruz,638,Canada,Female,79,5,43464.68,3,0,0,142078.65,0
9452,11035108,Martinez,698,Australia,Male,55,4,1483.73,5,0,0,244509.28,1
9453,42324470,Perez,738,USA,Female,34,5,186004.12,4,1,1,124722.69,0
9454,94364445,Ruiz,588,Brazil,Male,27,12,177633.43,4,0,1,71332.94,0
9455,99042451,Ward,551,UK,Female,18,11,63067.16,2,0,0,212319.14,0
9456,12074242,Kim,399,Italy,Male,35,5,255189.48,1,0,1,151392.23,0
9457,76564424,Davis,884,Italy,Male,63,5,260328.08,4,1,1,141153.46,0
9458,55158440,Lee,721,USA,Female,36,14,241253.56,1,1,0,39734.98,1
9459,65454617,James,317,Brazil,Female,78,9,280976.01,5,0,0,104469.14,0
9460,27271425,Perez,770,Canada,Female,67,5,151998.98,2,0,0,16091.69,0
9461,28311446,Long,306,Italy,Female,73,8,210691.94,4,0,0,65650.41,0
9462,32228367,Hall,718,UK,Female,49,6,271340.05,5,1,0,138406.78,0
9463,78875163,Price,679,Brazil,Female,71,10,136874.42,2,0,0,126232.06,0
9464,56410650,Flores,807,Australia,Female,48,15,185528.32,5,1,0,148336.08,0
9465,64351666,Perez,413,Canada,Female,50,0,153837.0,1,0,1,219006.04,1
9466,92386751,Robinson,810,Brazil,Male,39,9,294975.66,5,1,0,76127.64,1
9467,50441040,Morris,895,Australia,Male,18,8,131288.79,5,1,0,174106.14,1
9468,93496485,Reed,768,Brazil,Male,58,5,95109.55,5,1,1,144508.17,0
9469,28439872,Hall,392,Brazil,Female,63,15,188889.39,2,0,0,207826.36,0
9470,74433202,Wright,791,Canada,Female,52,9,84208.71,5,1,0,77822.97,0
9471,59016200,Brooks,401,UK,Male,61,14,257270.07,2,0,0,247717.56,1
9472,65640716,Adams,792,Australia,Female,66,7,267671.14,2,0,0,171013.54,0
9473,53177639,Jones,835,UK,Male,34,13,103521.12,3,0,1,24520.87,0
9474,69281102,Clark,784,Australia,Female,51,15,107510.93,5,0,0,16090.47,0
9475,47877674,Cooper,778,Canada,Female,46,2,25987.89,4,1,1,218943.23,0
9476,69915563,Morris,466,UK,Female,23,2,76766.75,2,1,1,76483.43,0
9477,76881133,Young,439,Canada,Female,18,12,20369.89,5,1,0,70710.04,1
9478,46426144,Davis,393,Brazil,Male,72,13,227169.72,4,1,0,144200.52,0
9479,22505751,James,480,Brazil,Male,44,11,54095.69,1,0,1,54807.02,0
9480,50457970,Moore,875,Canada,Male,29,8,23680.83,4,1,0,82837.23,0
9481,54920447,Cox,303,Australia,Female,21,11,49296.98,2,1,0,136282.09,1
9482,23049353,Anderson,688,Brazil,Male,72,8,113199.98,2,0,1,245741.47,0
9483,50371555,Sanchez,571,Australia,Male,33,4,126748.01,2,0,0,50999.52,0
9484,57818749,Evans,431,UK,Male,69,4,269573.6,3,0,1,24857.03,0
9485,81787884,Baker,883,Italy,Male,28,2,83883.23,4,0,1,181388.83,0
9486,45346795,Young,892,Brazil,Male,69,6,215318.11,5,0,0,159810.93,0
9487,94525002,Ramirez,811,Brazil,Male,79,6,268473.11,5,1,1,88624.13,0
9488,56003901,Hill,351,USA,Female,37,2,257010.18,2,0,1,80658.37,0
9489,74283025,Young,589,Australia,Female,43,7,59690.73,4,1,0,218946.23,0
9490,57814123,Kim,745,Canada,Female,45,5,83916.0,1,0,1,90510.52,1
9491,37668708,Ward,536,USA,Female,59,2,16334.28,4,1,1,154351.75,0
9492,92523710,Moore,790,UK,Male,25,5,144987.21,5,0,1,114960.24,0
9493,41674195,Cooper,579,USA,Male,19,0,121583.81,2,1,0,138944.07,0
9494,78811288,Hernandez,343,USA,Female,57,5,163591.13,4,1,0,223716.57,1
9495,21690251,Young,658,Italy,Male,43,6,137363.25,3,0,0,120203.46,0
9496,95071640,Martin,867,Italy,Male,44,3,220739.81,2,0,0,208979.01,0
9497,34794122,Long,825,USA,Male,50,14,200950.91,3,1,0,156516.0,0
9498,87258440,Flores,761,Italy,Female,78,3,128580.94,2,0,1,100427.93,1
9499,77976702,Davis,400,Italy,Male,72,2,11353.0,5,0,1,20842.04,1
9500,44612312,Wright,760,USA,Female,24,4,103141.05,1,1,1,171847.64,1
9501,13087714,Morgan,567,Australia,Female,71,11,97254.53,4,1,0,178687.0,0
9502,56262899,Foster,661,Italy,Male,63,12,26807.4,4,0,1,248343.84,0
9503,26135519,Cox,707,USA,Female,53,10,91270.42,2,1,1,182093.62,0
9504,97364272,Lee,336,Australia,Female,38,0,296209.63,1,1,0,207638.79,0
9505,70292109,White,767,Brazil,Female,66,5,246375.44,1,0,0,54318.8,0
9506,85965696,Taylor,558,Italy,Female,51,1,240491.49,5,0,0,194290.41,0
9507,55073616,Moore,808,USA,Female,75,3,252991.33,3,0,0,97716.38,0
9508,88737688,Ross,608,Italy,Male,40,13,259515.32,4,0,0,245299.83,0
9509,53250106,Lopez,572,Australia,Male,51,5,97606.69,2,0,0,121157.49,0
9510,23969223,Thomas,409,USA,Female,57,10,96678.26,1,0,0,124237.05,1
9511,82708932,Brown,559,Australia,Female,24,10,100934.61,4,0,1,131918.3,0
9512,74625942,Ruiz,567,Brazil,Female,43,5,245563.49,4,0,1,87327.73,0
9513,65138447,King,331,Canada,Female,57,11,239193.9,4,0,1,104210.83,1
9514,85695489,Alvarez,476,UK,Female,69,9,5070.84,1,1,1,107196.83,0
9515,29646137,Rivera,403,Canada,Female,66,6,284753.21,5,1,0,135547.91,0
9516,34954255,Howard,535,Italy,Female,72,0,85669.79,4,1,0,48202.23,0
9517,75172686,Kim,392,Australia,Male,34,11,187842.05,1,0,1,155422.76,0
9518,96889305,Walker,500,USA,Female,48,15,191974.48,1,1,1,141669.5,0
9519,20718126,Harris,896,Australia,Male,56,5,34015.25,2,1,1,245830.14,0
9520,99523371,Kelly,334,Italy,Male,42,8,208724.83,5,0,0,220492.34,0
9521,47782748,White,416,USA,Female,54,7,160073.69,5,0,1,123687.56,0
9522,35832599,Cook,757,Canada,Male,79,7,183271.62,5,1,1,179048.81,0
9523,63910126,Harris,770,Australia,Female,32,10,134077.62,1,0,0,169069.35,0
9524,40954678,Ramirez,698,UK,Male,19,13,241308.78,1,0,0,70189.68,0
9525,23090642,Scott,896,Brazil,Male,28,5,190548.19,5,1,1,93246.46,0
9526,66258631,Brooks,416,Brazil,Female,49,3,57878.37,1,0,1,22854.1,0
9527,88358601,Garcia,661,Italy,Male,47,0,225817.59,5,1,1,37494.09,0
9528,67593159,Rogers,503,Italy,Male,34,4,150768.72,2,1,1,87767.3,0
9529,93521046,Gutierrez,445,Australia,Male,41,12,11182.42,3,0,1,197853.63,1
9530,28088845,Bailey,743,Canada,Male,62,4,118453.19,3,0,0,183192.07,0
9531,61232190,Patel,596,Canada,Female,21,13,120518.18,3,1,1,241595.57,0
9532,21600244,Mitchell,880,UK,Male,73,6,240430.06,3,1,1,101136.65,0
9533,25855977,Chavez,786,UK,Female,67,0,70190.01,2,0,0,95573.6,0
9534,59285503,Cooper,530,Australia,Female,78,12,135760.56,1,1,1,39193.52,0
9535,74049726,Cox,502,USA,Female,63,10,16322.04,2,0,0,200092.29,1
9536,63277407,Gutierrez,661,Canada,Female,49,5,264431.94,4,1,0,53875.6,0
9537,46907353,Mitchell,694,USA,Male,36,14,133147.44,1,0,1,239043.3,0
9538,93947344,Cook,547,USA,Male,20,6,256978.0,5,1,0,89210.68,0
9539,48648934,Baker,739,Australia,Male,21,0,203171.06,4,0,1,167107.01,0
9540,43547455,Sanders,695,UK,Male,42,14,95955.94,4,0,0,120854.92,0
9541,74882335,Morales,655,USA,Female,26,2,213812.05,2,0,0,67677.16,0
9542,12459507,Rivera,700,Australia,Female,38,9,140654.98,4,1,1,122159.59,0
9543,76290683,Jackson,540,UK,Male,40,8,102370.39,2,0,0,91599.32,0
9544,80560961,Murphy,640,USA,Female,63,12,200378.38,4,1,1,161981.83,0
9545,17292306,Chavez,528,USA,Female,46,7,232300.84,2,1,1,144529.04,0
9546,88848663,Reed,842,UK,Female,47,12,206583.71,1,0,1,34434.76,1
9547,17518933,Peterson,838,Brazil,Female,42,13,138858.07,4,0,1,31953.46,0
9548,38887817,Roberts,828,UK,Female,66,9,77792.53,2,1,1,241831.35,1
9549,66848968,Morales,566,Italy,Female,46,5,243118.76,3,1,1,85851.48,0
9550,82901683,Green,428,Italy,Female,51,7,103994.22,3,1,0,36277.47,0
9551,35788031,Miller,519,Australia,Female,31,11,183886.61,4,1,0,57732.06,0
